,result,kills,deaths,dragons,elders,heralds,barons,goldat15,golddiffat15
3653,0,3,25,0.0,0.0,1.0,0.0,24073.0,-903.0
3654,1,25,3,4.0,0.0,1.0,1.0,24976.0,903.0
3655,1,16,17,2.0,1.0,2.0,1.0,26249.0,1186.0
3656,0,17,16,4.0,0.0,0.0,1.0,25063.0,-1186.0
3657,1,13,2,3.0,0.0,0.0,1.0,25174.0,-624.0
3658,0,2,13,2.0,0.0,2.0,0.0,25798.0,624.0
3659,0,15,29,5.0,1.0,0.0,1.0,22904.0,-2008.0
3660,1,29,15,2.0,1.0,2.0,1.0,24912.0,2008.0
3661,1,18,5,3.0,0.0,1.0,1.0,25999.0,4011.0
3662,0,5,18,0.0,0.0,1.0,0.0,21988.0,-4011.0
3663,1,25,23,3.0,1.0,0.0,1.0,24566.0,-1220.0
3664,1,17,4,2.0,0.0,2.0,1.0,25486.0,2496.0
3665,0,4,17,2.0,0.0,0.0,0.0,22990.0,-2496.0
3666,1,28,14,3.0,0.0,0.0,0.0,24939.0,-177.0
3667,0,9,14,4.0,0.0,2.0,0.0,24524.0,-1539.0
3668,1,14,9,2.0,0.0,0.0,0.0,26063.0,1539.0
3669,0,4,18,1.0,0.0,1.0,0.0,23604.0,-1484.0
3670,1,18,4,3.0,0.0,1.0,1.0,25088.0,1484.0
3671,0,13,22,2.0,0.0,0.0,0.0,25141.0,667.0
3672,1,22,13,4.0,0.0,1.0,3.0,24474.0,-667.0
3673,1,25,20,3.0,1.0,1.0,2.0,25219.0,1996.0
3674,0,20,25,4.0,0.0,1.0,2.0,23223.0,-1996.0
3675,0,4,18,0.0,0.0,0.0,0.0,23582.0,-2793.0
3676,1,18,4,4.0,0.0,2.0,1.0,26375.0,2793.0
3677,1,16,15,2.0,0.0,1.0,0.0,25950.0,-2.0
3678,0,15,16,2.0,0.0,1.0,1.0,25952.0,2.0
3679,1,13,13,4.0,,2.0,1.0,24457.0,1289.0
3680,0,13,13,2.0,,0.0,1.0,23168.0,-1289.0
3681,0,9,11,0.0,0.0,2.0,0.0,24352.0,810.0
3682,1,11,9,5.0,1.0,0.0,1.0,23542.0,-810.0
3683,0,6,10,1.0,0.0,2.0,0.0,24696.0,824.0
3684,1,10,6,4.0,0.0,0.0,1.0,23872.0,-824.0
3685,1,10,2,4.0,0.0,0.0,1.0,24804.0,1089.0
3686,0,2,10,2.0,0.0,2.0,1.0,23715.0,-1089.0
3687,1,17,4,3.0,0.0,2.0,0.0,28743.0,4428.0
3688,0,4,17,0.0,0.0,0.0,0.0,24315.0,-4428.0
3689,0,5,24,0.0,0.0,1.0,0.0,22954.0,-2488.0
3690,0,11,22,0.0,0.0,2.0,0.0,25277.0,1858.0
3691,1,22,11,5.0,1.0,0.0,1.0,23419.0,-1858.0
3692,0,14,20,1.0,0.0,0.0,0.0,23769.0,-1031.0
3693,1,20,14,4.0,0.0,2.0,1.0,24800.0,1031.0
3694,0,17,27,1.0,0.0,1.0,0.0,24542.0,727.0
3695,0,2,12,1.0,0.0,1.0,0.0,22710.0,-1629.0
3696,1,12,2,2.0,0.0,1.0,1.0,24339.0,1629.0
3697,0,9,19,4.0,0.0,0.0,0.0,23407.0,-2078.0
3698,1,19,10,2.0,0.0,2.0,1.0,25485.0,2078.0
3699,1,16,8,3.0,0.0,2.0,1.0,23914.0,-674.0
3700,0,8,16,2.0,0.0,0.0,0.0,24588.0,674.0
3701,1,12,6,5.0,1.0,0.0,1.0,23636.0,1369.0
3702,0,6,12,1.0,0.0,1.0,1.0,22267.0,-1369.0
3703,1,15,8,3.0,0.0,0.0,1.0,23161.0,-1105.0
3704,0,8,15,3.0,0.0,2.0,0.0,24266.0,1105.0
3705,1,20,15,3.0,0.0,2.0,2.0,23403.0,-2089.0
3706,0,15,20,3.0,0.0,0.0,0.0,25492.0,2089.0
3707,1,15,4,4.0,0.0,2.0,0.0,26787.0,3126.0
3708,0,4,15,0.0,0.0,0.0,0.0,23661.0,-3126.0
3709,1,15,8,3.0,0.0,1.0,1.0,24594.0,-44.0
3710,0,8,15,2.0,0.0,1.0,0.0,24638.0,44.0
3711,0,11,30,0.0,0.0,0.0,0.0,24055.0,-5520.0
3712,1,30,11,4.0,0.0,2.0,2.0,29575.0,5520.0
3713,1,22,5,3.0,0.0,2.0,0.0,27530.0,4110.0
3714,0,5,22,1.0,0.0,0.0,1.0,23420.0,-4110.0
3715,0,4,15,0.0,0.0,0.0,0.0,24162.0,-2769.0
3716,1,15,4,4.0,0.0,2.0,1.0,26931.0,2769.0
3717,1,17,12,3.0,0.0,2.0,2.0,25692.0,59.0
3718,0,12,17,3.0,0.0,0.0,0.0,25633.0,-59.0
3719,0,15,21,0.0,0.0,1.0,0.0,25021.0,650.0
3720,1,21,15,5.0,1.0,1.0,1.0,24371.0,-650.0
3721,1,20,14,2.0,0.0,2.0,1.0,28240.0,2521.0
3722,0,14,20,2.0,0.0,0.0,0.0,25719.0,-2521.0
3723,1,11,3,0.0,0.0,2.0,0.0,25654.0,3201.0
3724,0,3,11,2.0,0.0,0.0,0.0,22453.0,-3201.0
3725,0,15,20,3.0,0.0,2.0,0.0,24560.0,-1563.0
3726,1,20,15,2.0,0.0,0.0,2.0,26123.0,1563.0
3727,0,14,16,1.0,0.0,1.0,0.0,27263.0,4383.0
3728,1,16,14,5.0,1.0,1.0,1.0,22880.0,-4383.0
3729,1,23,10,4.0,0.0,2.0,1.0,27925.0,7065.0
3730,0,10,23,0.0,0.0,0.0,0.0,20860.0,-7065.0
3731,0,22,25,2.0,0.0,1.0,1.0,26079.0,-348.0
3732,1,25,22,4.0,0.0,1.0,1.0,26427.0,348.0
3733,1,20,5,4.0,0.0,2.0,1.0,26287.0,2927.0
3734,0,5,20,0.0,0.0,0.0,0.0,23360.0,-2927.0
3735,1,10,9,1.0,0.0,2.0,0.0,25747.0,1898.0
3736,0,8,10,2.0,0.0,0.0,0.0,23849.0,-1898.0
3737,1,26,20,4.0,0.0,1.0,0.0,24649.0,594.0
3738,0,20,26,3.0,0.0,1.0,3.0,24055.0,-594.0
3739,0,9,18,2.0,0.0,0.0,0.0,23442.0,-5088.0
3740,1,18,9,3.0,0.0,2.0,2.0,28530.0,5088.0
3741,0,15,30,3.0,0.0,2.0,1.0,26383.0,2030.0
3742,1,30,15,1.0,0.0,0.0,1.0,24353.0,-2030.0
3743,1,19,11,2.0,0.0,1.0,1.0,24511.0,92.0
3744,0,11,19,2.0,0.0,1.0,0.0,24419.0,-92.0
3745,1,17,5,5.0,1.0,2.0,1.0,25483.0,857.0
3746,0,5,17,1.0,0.0,0.0,0.0,24626.0,-857.0
3747,1,22,10,4.0,0.0,0.0,2.0,23854.0,141.0
3748,0,10,23,2.0,0.0,2.0,0.0,23713.0,-141.0
3749,1,17,8,4.0,0.0,2.0,1.0,23946.0,-417.0
3750,0,8,17,2.0,0.0,0.0,1.0,24363.0,417.0
3751,1,23,6,4.0,0.0,2.0,1.0,25500.0,2025.0
3752,0,6,23,1.0,0.0,0.0,1.0,23475.0,-2025.0
3753,1,17,9,3.0,0.0,1.0,1.0,22129.0,482.0
3754,0,9,17,1.0,0.0,1.0,0.0,21647.0,-482.0
3755,0,3,20,0.0,0.0,1.0,0.0,23552.0,-5785.0
3756,1,20,3,3.0,0.0,1.0,1.0,29337.0,5785.0
3757,0,22,31,4.0,0.0,0.0,0.0,24513.0,-3.0
3758,1,17,9,4.0,0.0,2.0,2.0,24080.0,539.0
3759,0,9,17,1.0,0.0,0.0,0.0,23541.0,-539.0
3760,1,21,11,4.0,0.0,2.0,1.0,27004.0,2322.0
3761,0,11,21,2.0,0.0,0.0,0.0,24682.0,-2322.0
3762,0,10,21,2.0,0.0,1.0,0.0,23620.0,-2164.0
3763,1,21,10,3.0,0.0,1.0,1.0,25784.0,2164.0
3764,1,12,13,2.0,0.0,2.0,1.0,26932.0,2968.0
3765,0,13,12,3.0,0.0,0.0,0.0,23964.0,-2968.0
3766,1,26,14,3.0,0.0,1.0,2.0,27459.0,2569.0
3767,1,16,4,4.0,0.0,0.0,1.0,24166.0,1483.0
3768,0,6,16,1.0,0.0,2.0,0.0,24319.0,-4671.0
3769,1,16,6,3.0,0.0,0.0,1.0,28990.0,4671.0
3770,0,11,14,2.0,0.0,2.0,0.0,25165.0,-451.0
3771,1,14,11,3.0,0.0,0.0,1.0,25616.0,451.0
3772,0,16,17,2.0,0.0,0.0,0.0,24766.0,-2145.0
3773,1,17,16,3.0,0.0,2.0,0.0,26911.0,2145.0
3774,1,11,4,4.0,0.0,1.0,1.0,24289.0,125.0
3775,0,4,11,1.0,0.0,1.0,0.0,24164.0,-125.0
3776,1,7,6,2.0,1.0,1.0,2.0,24333.0,1727.0
3777,0,6,7,4.0,0.0,0.0,0.0,22606.0,-1727.0
3778,1,16,7,3.0,0.0,2.0,1.0,23703.0,226.0
3779,0,7,16,2.0,0.0,0.0,1.0,23477.0,-226.0
3780,1,19,6,2.0,0.0,1.0,1.0,26541.0,5171.0
3781,0,6,19,1.0,0.0,1.0,0.0,21370.0,-5171.0
3782,1,9,10,1.0,1.0,1.0,0.0,25333.0,1239.0
3783,0,10,9,4.0,0.0,1.0,1.0,24094.0,-1239.0
3784,0,27,21,3.0,,,1.0,,
3785,1,21,27,3.0,,,2.0,,
3786,0,10,20,3.0,0.0,0.0,0.0,23604.0,-2759.0
3787,1,20,10,2.0,0.0,2.0,1.0,26363.0,2759.0
3788,0,15,23,2.0,0.0,0.0,0.0,25176.0,387.0
3789,1,23,15,2.0,0.0,2.0,1.0,24789.0,-387.0
3790,0,3,11,3.0,0.0,1.0,0.0,24899.0,540.0
3791,1,11,3,1.0,0.0,1.0,1.0,24359.0,-540.0
3792,1,19,3,2.0,0.0,2.0,1.0,26999.0,3177.0
3793,0,3,19,1.0,0.0,0.0,0.0,23822.0,-3177.0
3794,0,5,12,1.0,0.0,0.0,0.0,22398.0,-4470.0
3795,1,12,5,3.0,0.0,2.0,1.0,26868.0,4470.0
3796,1,25,16,2.0,0.0,1.0,1.0,24984.0,-2259.0
3797,0,16,25,2.0,0.0,1.0,0.0,27243.0,2259.0
3798,1,20,16,5.0,1.0,0.0,2.0,24418.0,-2722.0
3799,0,16,20,1.0,0.0,2.0,1.0,27140.0,2722.0
3800,1,20,13,2.0,0.0,2.0,2.0,25588.0,-355.0
3801,0,13,20,3.0,0.0,0.0,0.0,25943.0,355.0
3802,1,12,5,3.0,0.0,1.0,2.0,24268.0,-360.0
3803,0,5,12,2.0,0.0,1.0,0.0,24628.0,360.0
3804,0,14,14,0.0,0.0,1.0,0.0,26778.0,3922.0
3805,1,14,14,6.0,2.0,1.0,1.0,22856.0,-3922.0
3806,1,28,12,2.0,,2.0,1.0,,
3807,0,11,28,1.0,,0.0,0.0,,
3808,1,12,5,4.0,0.0,0.0,1.0,23914.0,-783.0
3809,0,5,12,2.0,0.0,2.0,0.0,24697.0,783.0
3810,0,8,15,2.0,0.0,1.0,0.0,23284.0,-3462.0
3811,1,15,8,2.0,0.0,1.0,1.0,26746.0,3462.0
3812,1,28,5,2.0,0.0,2.0,1.0,28803.0,7166.0
3813,0,5,28,0.0,0.0,0.0,0.0,21637.0,-7166.0
3814,0,13,17,2.0,0.0,0.0,1.0,24483.0,-3748.0
3815,1,17,13,4.0,0.0,2.0,2.0,28231.0,3748.0
3816,0,12,22,1.0,0.0,2.0,0.0,25347.0,533.0
3817,1,22,13,4.0,0.0,0.0,1.0,24814.0,-533.0
3818,1,28,13,4.0,0.0,2.0,1.0,27823.0,2262.0
3819,0,12,28,0.0,0.0,0.0,0.0,25561.0,-2262.0
3820,0,5,22,1.0,0.0,2.0,0.0,24278.0,1423.0
3821,1,22,5,4.0,0.0,0.0,1.0,22855.0,-1423.0
3822,0,9,16,3.0,0.0,2.0,1.0,22660.0,-1489.0
3823,1,16,9,3.0,0.0,0.0,0.0,24149.0,1489.0
3824,0,9,21,1.0,0.0,0.0,0.0,22707.0,-2219.0
3825,1,21,9,3.0,0.0,2.0,1.0,24926.0,2219.0
3826,1,13,3,4.0,0.0,1.0,1.0,22848.0,-679.0
3827,0,3,13,2.0,0.0,1.0,0.0,23527.0,679.0
3828,1,13,4,4.0,0.0,2.0,0.0,26369.0,3939.0
3829,0,4,13,1.0,0.0,0.0,1.0,22430.0,-3939.0
3830,1,15,5,4.0,0.0,1.0,1.0,25593.0,2445.0
3831,0,5,15,0.0,0.0,1.0,0.0,23148.0,-2445.0
3832,0,11,19,2.0,0.0,0.0,0.0,22411.0,-2765.0
3833,1,19,11,3.0,0.0,2.0,1.0,25176.0,2765.0
3834,0,14,25,3.0,0.0,2.0,0.0,24574.0,-1280.0
3835,1,25,14,2.0,0.0,0.0,1.0,25854.0,1280.0
3836,1,15,5,4.0,0.0,1.0,1.0,23572.0,1387.0
3837,0,5,15,0.0,0.0,1.0,0.0,22185.0,-1387.0
3838,1,16,4,2.0,0.0,2.0,2.0,24652.0,496.0
3839,0,4,16,2.0,0.0,0.0,0.0,24156.0,-496.0
3840,0,26,25,3.0,0.0,1.0,0.0,24470.0,-2733.0
3841,1,25,26,3.0,0.0,1.0,2.0,27203.0,2733.0
3842,0,12,16,2.0,0.0,1.0,1.0,24375.0,-1146.0
3843,1,16,12,2.0,0.0,1.0,1.0,25521.0,1146.0
3844,1,20,4,2.0,0.0,2.0,1.0,24818.0,2832.0
3845,0,4,20,2.0,0.0,0.0,0.0,21986.0,-2832.0
3846,1,22,5,3.0,0.0,1.0,1.0,27654.0,4668.0
3847,0,5,22,1.0,0.0,1.0,0.0,22986.0,-4668.0
3848,1,33,12,3.0,0.0,1.0,2.0,28770.0,6476.0
3849,0,12,34,1.0,0.0,1.0,0.0,22294.0,-6476.0
3850,0,3,9,1.0,0.0,1.0,0.0,24456.0,454.0
3851,1,9,3,4.0,0.0,1.0,2.0,24002.0,-454.0
3852,0,8,22,1.0,0.0,1.0,0.0,24525.0,-2592.0
3853,1,21,8,3.0,0.0,1.0,2.0,27117.0,2592.0
3854,1,20,5,4.0,0.0,2.0,1.0,23185.0,-1455.0
3855,0,5,20,0.0,0.0,0.0,0.0,24640.0,1455.0
3856,0,15,18,3.0,0.0,2.0,0.0,26645.0,764.0
3857,1,18,15,2.0,0.0,0.0,2.0,25881.0,-764.0
3858,1,17,4,4.0,0.0,1.0,1.0,26173.0,3094.0
3859,0,4,17,0.0,0.0,1.0,0.0,23079.0,-3094.0
3860,0,13,21,3.0,0.0,2.0,0.0,24033.0,136.0
3861,1,21,13,4.0,0.0,0.0,1.0,23897.0,-136.0
3862,0,8,13,4.0,0.0,0.0,0.0,24179.0,-2829.0
3863,1,13,8,2.0,0.0,2.0,2.0,27008.0,2829.0
3864,0,5,18,3.0,0.0,0.0,0.0,23680.0,-2396.0
3865,1,18,5,2.0,0.0,2.0,1.0,26076.0,2396.0
3866,0,10,18,1.0,0.0,2.0,2.0,25440.0,-1391.0
3867,1,18,10,4.0,0.0,0.0,0.0,26831.0,1391.0
3868,1,18,7,2.0,0.0,2.0,1.0,25208.0,1817.0
3869,0,7,18,2.0,0.0,0.0,0.0,23391.0,-1817.0
3870,1,16,11,2.0,0.0,2.0,2.0,25381.0,2102.0
3871,0,11,16,3.0,0.0,0.0,0.0,23279.0,-2102.0
3872,1,23,4,4.0,0.0,2.0,1.0,28679.0,7022.0
3873,0,3,23,0.0,0.0,0.0,0.0,21657.0,-7022.0
3874,0,6,15,3.0,0.0,2.0,0.0,24273.0,558.0
3875,1,15,6,2.0,0.0,0.0,1.0,23715.0,-558.0
3876,0,4,25,0.0,0.0,1.0,0.0,23381.0,-691.0
3877,1,25,4,4.0,0.0,1.0,1.0,24072.0,691.0
3878,1,20,9,3.0,0.0,1.0,1.0,24630.0,128.0
3879,0,9,20,2.0,0.0,1.0,0.0,24502.0,-128.0
3880,1,21,14,3.0,,,2.0,,
3881,0,14,21,4.0,,,2.0,,
3882,0,7,15,4.0,0.0,2.0,3.0,24122.0,-475.0
3883,1,15,7,3.0,0.0,0.0,0.0,24597.0,475.0
3884,1,25,16,5.0,1.0,2.0,2.0,26345.0,1450.0
3885,0,16,26,0.0,0.0,0.0,0.0,24895.0,-1450.0
3886,1,12,4,3.0,0.0,1.0,1.0,23929.0,-1757.0
3887,0,4,12,1.0,0.0,1.0,0.0,25686.0,1757.0
3888,0,6,19,0.0,0.0,2.0,0.0,24611.0,1365.0
3889,1,19,6,4.0,0.0,0.0,1.0,23246.0,-1365.0
3890,1,18,5,3.0,0.0,1.0,1.0,26262.0,3102.0
3891,0,5,18,1.0,0.0,1.0,0.0,23160.0,-3102.0
3892,0,7,23,2.0,0.0,2.0,0.0,23874.0,307.0
3893,1,23,7,3.0,0.0,0.0,1.0,23567.0,-307.0
3894,0,13,20,3.0,0.0,0.0,0.0,24910.0,-2837.0
3895,1,19,13,2.0,0.0,2.0,2.0,27747.0,2837.0
3896,0,16,17,2.0,0.0,2.0,0.0,23284.0,-426.0
3897,1,17,16,5.0,1.0,0.0,3.0,23710.0,426.0
3898,1,19,6,3.0,0.0,1.0,1.0,22749.0,281.0
3899,0,6,19,1.0,0.0,1.0,0.0,22468.0,-281.0
3900,1,15,5,3.0,0.0,1.0,1.0,23189.0,-1036.0
3901,0,5,15,1.0,0.0,1.0,0.0,24225.0,1036.0
3902,1,24,18,4.0,0.0,2.0,1.0,24578.0,1634.0
3903,0,18,24,3.0,0.0,0.0,2.0,22944.0,-1634.0
3904,1,14,1,4.0,0.0,2.0,1.0,24723.0,2026.0
3905,0,1,14,2.0,0.0,0.0,0.0,22697.0,-2026.0
3906,1,10,5,4.0,0.0,1.0,1.0,24439.0,-181.0
3907,0,5,10,1.0,0.0,1.0,0.0,24620.0,181.0
3908,0,7,20,1.0,0.0,0.0,1.0,23739.0,-2369.0
3909,1,20,7,4.0,0.0,2.0,1.0,26108.0,2369.0
3910,1,24,9,3.0,0.0,2.0,1.0,25717.0,2802.0
3911,0,9,24,1.0,0.0,0.0,0.0,22915.0,-2802.0
3912,1,23,7,3.0,0.0,2.0,2.0,26698.0,2926.0
3913,0,7,23,2.0,0.0,0.0,0.0,23772.0,-2926.0
3914,0,4,17,0.0,0.0,1.0,0.0,23760.0,204.0
3915,1,17,4,3.0,0.0,1.0,1.0,23556.0,-204.0
3916,0,9,26,0.0,0.0,1.0,0.0,22079.0,-3435.0
3917,1,26,9,4.0,0.0,1.0,1.0,25514.0,3435.0
3918,0,6,20,0.0,0.0,1.0,0.0,23201.0,-3885.0
3919,1,20,6,3.0,0.0,1.0,1.0,27086.0,3885.0
3920,0,8,16,2.0,0.0,1.0,1.0,23523.0,-383.0
3921,1,16,8,4.0,0.0,1.0,1.0,23906.0,383.0
3922,1,23,10,5.0,1.0,0.0,1.0,24789.0,413.0
3923,0,10,23,0.0,0.0,2.0,1.0,24376.0,-413.0
3924,1,17,8,3.0,0.0,1.0,1.0,25149.0,2064.0
3925,0,8,17,2.0,0.0,0.0,0.0,23085.0,-2064.0
3926,0,2,14,2.0,0.0,1.0,0.0,22903.0,-2962.0
3927,1,14,2,3.0,0.0,1.0,2.0,25865.0,2962.0
3928,1,21,13,5.0,1.0,1.0,1.0,25496.0,1993.0
3929,0,13,21,2.0,0.0,1.0,2.0,23503.0,-1993.0
3930,0,9,17,3.0,0.0,2.0,0.0,25845.0,1677.0
3931,1,17,9,4.0,0.0,0.0,2.0,24168.0,-1677.0
3932,1,30,23,5.0,1.0,2.0,2.0,26762.0,2582.0
3933,0,23,30,1.0,0.0,0.0,1.0,24180.0,-2582.0
3934,0,11,20,4.0,0.0,0.0,1.0,25836.0,165.0
3935,1,20,11,3.0,1.0,2.0,1.0,25671.0,-165.0
3936,0,16,28,2.0,1.0,1.0,0.0,25098.0,526.0
3937,1,28,16,4.0,0.0,1.0,1.0,24572.0,-526.0
3938,0,4,20,0.0,0.0,1.0,0.0,24033.0,-329.0
3939,1,20,4,5.0,1.0,1.0,2.0,24362.0,329.0
3940,0,7,20,4.0,0.0,2.0,0.0,22035.0,-2153.0
3941,1,20,7,3.0,1.0,0.0,3.0,24188.0,2153.0
3942,0,12,14,2.0,0.0,1.0,0.0,25571.0,1308.0
3943,1,14,12,4.0,0.0,1.0,1.0,24263.0,-1308.0
3944,1,19,8,4.0,0.0,0.0,2.0,24540.0,-541.0
3945,0,8,19,2.0,0.0,2.0,0.0,25081.0,541.0
3946,1,18,11,2.0,0.0,2.0,1.0,26690.0,2873.0
3947,0,11,18,3.0,0.0,0.0,0.0,23817.0,-2873.0
3948,1,17,6,2.0,0.0,0.0,1.0,23389.0,-3331.0
3949,0,6,17,3.0,0.0,2.0,0.0,26720.0,3331.0
3950,0,3,15,2.0,0.0,2.0,1.0,22307.0,-4506.0
3951,1,15,3,2.0,0.0,0.0,1.0,26813.0,4506.0
3952,1,17,5,3.0,0.0,2.0,1.0,27322.0,2799.0
3953,0,5,17,1.0,0.0,0.0,0.0,24523.0,-2799.0
3954,1,19,5,3.0,0.0,1.0,1.0,25874.0,1518.0
3955,0,5,19,1.0,0.0,1.0,0.0,24356.0,-1518.0
3956,1,22,11,4.0,0.0,2.0,1.0,23918.0,-1402.0
3957,0,11,22,3.0,0.0,0.0,1.0,25320.0,1402.0
3958,1,13,11,3.0,0.0,2.0,1.0,25371.0,2254.0
3959,0,11,13,1.0,0.0,0.0,0.0,23117.0,-2254.0
3960,1,24,3,4.0,0.0,2.0,0.0,28124.0,6462.0
3961,0,3,24,0.0,0.0,0.0,0.0,21662.0,-6462.0
3962,0,12,22,2.0,0.0,0.0,0.0,24166.0,-1293.0
3963,1,22,12,3.0,0.0,2.0,1.0,25459.0,1293.0
3964,0,7,14,0.0,0.0,0.0,0.0,25374.0,571.0
3965,1,14,7,3.0,0.0,2.0,0.0,24803.0,-571.0
3966,1,27,17,3.0,0.0,1.0,2.0,25732.0,199.0
3967,0,16,27,1.0,0.0,1.0,0.0,25533.0,-199.0
3968,0,13,21,0.0,0.0,2.0,0.0,25201.0,16.0
3969,1,21,13,5.0,1.0,0.0,1.0,25185.0,-16.0
3970,0,8,18,1.0,0.0,2.0,0.0,23861.0,-1458.0
3971,1,18,8,4.0,0.0,0.0,1.0,25319.0,1458.0
3972,1,19,11,3.0,0.0,2.0,1.0,24841.0,1300.0
3973,0,11,19,2.0,0.0,0.0,1.0,23541.0,-1300.0
3974,0,13,19,1.0,0.0,2.0,0.0,27558.0,3269.0
3975,1,19,13,3.0,0.0,0.0,1.0,24289.0,-3269.0
3976,1,19,8,3.0,0.0,2.0,0.0,27682.0,5122.0
3977,1,22,15,3.0,0.0,2.0,1.0,23239.0,-47.0
3978,1,13,9,4.0,0.0,1.0,1.0,24836.0,418.0
3979,0,9,13,0.0,0.0,0.0,0.0,24418.0,-418.0
3980,1,15,8,2.0,0.0,2.0,1.0,26241.0,2761.0
3981,1,18,14,2.0,0.0,1.0,2.0,23855.0,1812.0
3982,1,27,8,3.0,0.0,2.0,0.0,25511.0,1562.0
3983,0,2,16,1.0,0.0,2.0,0.0,24625.0,1601.0
3984,1,16,2,4.0,0.0,0.0,2.0,23024.0,-1601.0
3985,1,22,10,2.0,0.0,2.0,1.0,24657.0,19.0
3986,0,10,22,2.0,0.0,0.0,0.0,24638.0,-19.0
3987,0,13,20,1.0,0.0,0.0,0.0,25700.0,1088.0
3988,0,13,13,2.0,0.0,1.0,0.0,23516.0,-1768.0
3989,0,5,18,1.0,0.0,0.0,0.0,23768.0,-1078.0
3990,1,16,1,3.0,0.0,1.0,1.0,24979.0,3161.0
3991,1,19,9,4.0,0.0,1.0,1.0,25119.0,2542.0
3992,1,25,8,3.0,0.0,2.0,1.0,26842.0,2823.0
3993,0,12,24,0.0,0.0,1.0,0.0,23741.0,1075.0
3994,1,13,5,2.0,0.0,0.0,1.0,23850.0,-2594.0
3995,1,20,8,4.0,0.0,2.0,2.0,26035.0,4435.0
3996,1,20,8,3.0,0.0,1.0,1.0,24393.0,-328.0
3997,0,13,25,1.0,0.0,0.0,0.0,24421.0,-1210.0
3998,0,6,13,2.0,0.0,1.0,0.0,26228.0,3149.0
3999,1,14,7,4.0,0.0,0.0,0.0,23071.0,-1931.0
4000,1,19,3,3.0,0.0,1.0,0.0,28980.0,7799.0
4001,1,14,4,3.0,0.0,2.0,1.0,24401.0,1542.0
4002,1,12,3,5.0,1.0,0.0,1.0,23865.0,-296.0
4003,1,19,10,3.0,0.0,2.0,1.0,24366.0,-147.0
4004,0,14,22,3.0,0.0,1.0,0.0,23104.0,-2126.0
4005,1,14,9,3.0,0.0,2.0,1.0,25268.0,2607.0
4006,0,8,21,1.0,0.0,1.0,0.0,22966.0,-1834.0
4007,1,13,7,1.0,0.0,2.0,1.0,23915.0,255.0
4008,0,8,19,1.0,0.0,0.0,0.0,24274.0,-3795.0
4009,1,9,3,4.0,0.0,2.0,1.0,26187.0,2540.0
4010,1,17,18,2.0,0.0,2.0,0.0,24818.0,1907.0
4011,1,14,4,2.0,0.0,0.0,1.0,24109.0,346.0
4012,0,7,19,0.0,0.0,1.0,0.0,22886.0,-4869.0
4013,1,19,7,4.0,0.0,1.0,1.0,27755.0,4869.0
4014,1,22,6,4.0,0.0,1.0,1.0,27766.0,4073.0
4015,1,16,0,3.0,0.0,2.0,1.0,26297.0,4646.0
4016,0,0,16,1.0,0.0,0.0,0.0,21651.0,-4646.0
4017,1,25,7,4.0,0.0,2.0,1.0,26327.0,3524.0
4018,0,7,25,0.0,0.0,0.0,0.0,22803.0,-3524.0
4019,1,21,17,4.0,0.0,2.0,2.0,26746.0,3019.0
4020,0,17,21,3.0,0.0,0.0,0.0,23727.0,-3019.0
4021,0,5,12,3.0,0.0,2.0,0.0,24664.0,385.0
4022,1,12,5,2.0,0.0,0.0,2.0,24279.0,-385.0
4023,1,9,4,4.0,0.0,1.0,2.0,24854.0,233.0
4024,0,4,9,1.0,0.0,1.0,0.0,24621.0,-233.0
4025,1,19,21,2.0,1.0,1.0,1.0,25333.0,973.0
4026,0,21,19,4.0,0.0,0.0,0.0,24360.0,-973.0
4027,0,4,7,1.0,0.0,0.0,0.0,22768.0,-3196.0
4028,1,7,4,4.0,0.0,2.0,1.0,25964.0,3196.0
4029,0,3,17,0.0,0.0,0.0,0.0,21715.0,-5611.0
4030,1,17,3,3.0,0.0,1.0,0.0,27326.0,5611.0
4031,1,9,6,3.0,0.0,2.0,1.0,25229.0,1851.0
4032,0,6,9,0.0,0.0,0.0,0.0,23378.0,-1851.0
4033,1,12,4,4.0,0.0,0.0,0.0,23467.0,-2683.0
4034,0,4,12,2.0,0.0,2.0,0.0,26150.0,2683.0
4035,0,15,24,2.0,0.0,2.0,1.0,24292.0,-2878.0
4036,1,24,15,4.0,0.0,0.0,1.0,27170.0,2878.0
4037,0,2,12,0.0,0.0,0.0,1.0,21157.0,-5138.0
4038,1,12,2,5.0,1.0,2.0,0.0,26295.0,5138.0
4039,1,15,7,3.0,0.0,2.0,1.0,25793.0,2030.0
4040,0,7,15,1.0,0.0,0.0,0.0,23763.0,-2030.0
4041,1,21,10,4.0,0.0,2.0,1.0,26354.0,1850.0
4042,0,8,21,0.0,0.0,0.0,0.0,24504.0,-1850.0
4043,1,16,18,2.0,0.0,2.0,2.0,24443.0,-82.0
4044,1,15,9,3.0,0.0,0.0,1.0,24218.0,-3010.0
4045,0,9,15,2.0,0.0,2.0,0.0,27228.0,3010.0
4046,0,11,24,0.0,0.0,2.0,0.0,22296.0,-2452.0
4047,1,24,11,4.0,0.0,0.0,1.0,24748.0,2452.0
4048,1,14,9,2.0,0.0,1.0,2.0,25266.0,19.0
4049,0,9,14,3.0,0.0,1.0,0.0,25247.0,-19.0
4050,1,13,7,1.0,0.0,1.0,1.0,24396.0,1652.0
4051,0,6,13,3.0,0.0,1.0,0.0,22744.0,-1652.0
